name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,VDF_fftt1
,1495,,284,782,,92.22583545,2,59,,connector,20,"LINESTRING (-111.9305333 33.4289205, -111.9301937287598 33.42969998907108)",all,1,0.093788985
,1496,,783,308,,86.14397784,2,59,,connector,20,"LINESTRING (-111.9324017575112 33.42237465178135, -111.9317273 33.4218424)",all,1,0.087604045
,1497,,308,783,,86.14397784,2,59,,connector,20,"LINESTRING (-111.9317273 33.4218424, -111.9324017575112 33.42237465178135)",all,1,0.087604045
,1498,,784,310,,109.9878915,2,59,,connector,20,"LINESTRING (-111.9331970101095 33.4227466114404, -111.9339909 33.4220122)",all,1,0.111852093
,1499,,310,784,,109.9878915,2,59,,connector,20,"LINESTRING (-111.9339909 33.4220122, -111.9331970101095 33.4227466114404)",all,1,0.111852093
,1500,,785,310,,84.03651991,2,59,,connector,20,"LINESTRING (-111.933192890519 33.42236934608757, -111.9339909 33.4220122)",all,1,0.085460868
,1501,,310,785,,84.03651991,2,59,,connector,20,"LINESTRING (-111.9339909 33.4220122, -111.933192890519 33.42236934608757)",all,1,0.085460868
,1502,,786,285,,54.55503426,2,59,,connector,20,"LINESTRING (-111.9308909688004 33.42252686440553, -111.9307663 33.4220474)",all,1,0.055479696
,1503,,285,786,,54.55503426,2,59,,connector,20,"LINESTRING (-111.9307663 33.4220474, -111.9308909688004 33.42252686440553)",all,1,0.055479696
,1504,,787,14,,60.58730676,2,59,,connector,20,"LINESTRING (-111.9305956244687 33.42260054921793, -111.9304264 33.4231268)",all,1,0.06161421
,1505,,14,787,,60.58730676,2,59,,connector,20,"LINESTRING (-111.9304264 33.4231268, -111.9305956244687 33.42260054921793)",all,1,0.06161421
,1506,,788,129,,96.58699955,2,59,,connector,20,"LINESTRING (-111.9360556 33.42057455, -111.9366407 33.4212929)",all,1,0.098224067
,1507,,129,788,,96.58699955,2,59,,connector,20,"LINESTRING (-111.9366407 33.4212929, -111.9360556 33.42057455)",all,1,0.098224067
,1508,,789,402,,70.30230415,2,59,,connector,20,"LINESTRING (-111.9379919154261 33.41561680159898, -111.9381583 33.415)",all,1,0.071493869
,1509,,402,789,,70.30230415,2,59,,connector,20,"LINESTRING (-111.9381583 33.415, -111.9379919154261 33.41561680159898)",all,1,0.071493869
,1510,,790,134,,30.6951608,2,59,,connector,20,"LINESTRING (-111.9395814742175 33.41778369504657, -111.9398468 33.4176189)",all,1,0.031215418
,1511,,134,790,,30.6951608,2,59,,connector,20,"LINESTRING (-111.9398468 33.4176189, -111.9395814742175 33.41778369504657)",all,1,0.031215418
,1512,,791,307,,87.33905598,2,59,,connector,20,"LINESTRING (-111.9326349248358 33.42066017688909, -111.9316996 33.4207468)",all,1,0.088819379
,1513,,307,791,,87.33905598,2,59,,connector,20,"LINESTRING (-111.9316996 33.4207468, -111.9326349248358 33.42066017688909)",all,1,0.088819379
,1514,,792,290,,78.98599467,2,59,,connector,20,"LINESTRING (-111.9347190532248 33.41678104662033, -111.9349531 33.4160981)",all,1,0.08032474
,1515,,290,792,,78.98599467,2,59,,connector,20,"LINESTRING (-111.9349531 33.4160981, -111.9347190532248 33.41678104662033)",all,1,0.08032474
,1516,,793,78,,42.96771721,2,59,,connector,20,"LINESTRING (-111.934074737018 33.4171277489805, -111.9338106 33.4174451)",all,1,0.043695984
,1517,,78,793,,42.96771721,2,59,,connector,20,"LINESTRING (-111.9338106 33.4174451, -111.934074737018 33.4171277489805)",all,1,0.043695984
,1518,,794,79,,29.00350975,2,59,,connector,20,"LINESTRING (-111.9337992028846 33.41710368698892, -111.9337028 33.4173518)",all,1,0.029495095
,1519,,79,794,,29.00350975,2,59,,connector,20,"LINESTRING (-111.9337028 33.4173518, -111.9337992028846 33.41710368698892)",all,1,0.029495095
,1520,,795,79,,54.20826901,2,59,,connector,20,"LINESTRING (-111.9338729877122 33.41688544847359, -111.9337028 33.4173518)",all,1,0.055127053
,1521,,79,795,,54.20826901,2,59,,connector,20,"LINESTRING (-111.9337028 33.4173518, -111.9338729877122 33.41688544847359)",all,1,0.055127053
,1522,,796,79,,43.97381573,2,59,,connector,20,"LINESTRING (-111.933238515225 33.41727297140709, -111.9337028 33.4173518)",all,1,0.044719135
,1523,,79,796,,43.97381573,2,59,,connector,20,"LINESTRING (-111.9337028 33.4173518, -111.933238515225 33.41727297140709)",all,1,0.044719135
,1524,,797,66,,40.3957953,2,59,,connector,20,"LINESTRING (-111.9328565136096 33.41617869142407, -111.933278 33.4160881)",all,1,0.04108047
,1525,,66,797,,40.3957953,2,59,,connector,20,"LINESTRING (-111.933278 33.4160881, -111.9328565136096 33.41617869142407)",all,1,0.04108047
,1526,,798,293,,66.16915002,2,59,,connector,20,"LINESTRING (-111.9312368112041 33.4154830045261, -111.9305745 33.4152628)",all,1,0.067290661
,1527,,293,798,,66.16915002,2,59,,connector,20,"LINESTRING (-111.9305745 33.4152628, -111.9312368112041 33.4154830045261)",all,1,0.067290661
,1528,,799,66,,74.74896054,2,59,,connector,20,"LINESTRING (-111.9333237380893 33.41675924860939, -111.933278 33.4160881)",all,1,0.076015892
,1529,,66,799,,74.74896054,2,59,,connector,20,"LINESTRING (-111.933278 33.4160881, -111.9333237380893 33.41675924860939)",all,1,0.076015892
,1530,,800,77,,41.00889201,2,59,,connector,20,"LINESTRING (-111.9335833420894 33.41802186366279, -111.9338292 33.4183283)",all,1,0.041703958
,1531,,77,800,,41.00889201,2,59,,connector,20,"LINESTRING (-111.9338292 33.4183283, -111.9335833420894 33.41802186366279)",all,1,0.041703958
,1532,,801,375,,32.85277075,2,59,,connector,20,"LINESTRING (-111.9308858903113 33.42167501605503, -111.9307627 33.421952)",all,1,0.033409597
,1533,,375,801,,32.85277075,2,59,,connector,20,"LINESTRING (-111.9307627 33.421952, -111.9308858903113 33.42167501605503)",all,1,0.033409597
,1534,,802,317,,25.56691755,2,59,,connector,20,"LINESTRING (-111.93199775 33.42121075, -111.9317246 33.4212406)",all,1,0.026000255
,1535,,317,802,,25.56691755,2,59,,connector,20,"LINESTRING (-111.9317246 33.4212406, -111.93199775 33.42121075)",all,1,0.026000255
,1536,,803,317,,29.59660417,2,59,,connector,20,"LINESTRING (-111.93204321396 33.42122931132793, -111.9317246 33.4212406)",all,1,0.030098242
,1537,,317,803,,29.59660417,2,59,,connector,20,"LINESTRING (-111.9317246 33.4212406, -111.93204321396 33.42122931132793)",all,1,0.030098242
,1538,,804,241,,49.57769024,2,59,,connector,20,"LINESTRING (-111.9280682633267 33.4293778102972, -111.9279262 33.428948)",all,1,0.05041799
,1539,,241,804,,49.57769024,2,59,,connector,20,"LINESTRING (-111.9279262 33.428948, -111.9280682633267 33.4293778102972)",all,1,0.05041799
,1540,,805,193,,70.82108311,2,59,,connector,20,"LINESTRING (-111.9371585 33.41861859999999, -111.9366173 33.4190676)",all,1,0.07202144
,1541,,193,805,,70.82108311,2,59,,connector,20,"LINESTRING (-111.9366173 33.4190676, -111.9371585 33.41861859999999)",all,1,0.07202144
,1542,,806,316,,7.357614633,2,59,,connector,20,"LINESTRING (-111.931802944146 33.42154418781517, -111.9317292 33.4215199)",all,1,0.00748232
,1543,,316,806,,7.357614633,2,59,,connector,20,"LINESTRING (-111.9317292 33.4215199, -111.931802944146 33.42154418781517)",all,1,0.00748232
,1544,,807,308,,9.192303597,2,59,,connector,20,"LINESTRING (-111.9317967083919 33.42178342482802, -111.9317273 33.4218424)",all,1,0.009348105
,1545,,308,807,,9.192303597,2,59,,connector,20,"LINESTRING (-111.9317273 33.4218424, -111.9317967083919 33.42178342482802)",all,1,0.009348105
,1546,,808,316,,74.12436968,2,59,,connector,20,"LINESTRING (-111.9325260064362 33.42147419115575, -111.9317292 33.4215199)",all,1,0.075380715
,1547,,316,808,,74.12436968,2,59,,connector,20,"LINESTRING (-111.9317292 33.4215199, -111.9325260064362 33.42147419115575)",all,1,0.075380715
,1548,,809,97,,39.83459454,2,59,,connector,20,"LINESTRING (-111.9391670663847 33.42520551693215, -111.9394161 33.4254973)",all,1,0.040509757
,1549,,97,809,,39.83459454,2,59,,connector,20,"LINESTRING (-111.9394161 33.4254973, -111.9391670663847 33.42520551693215)",all,1,0.040509757
,1550,,810,77,,39.51495274,2,59,,connector,20,"LINESTRING (-111.933750979926 33.41867761767479, -111.9338292 33.4183283)",all,1,0.040184698
,1551,,77,810,,39.51495274,2,59,,connector,20,"LINESTRING (-111.9338292 33.4183283, -111.933750979926 33.41867761767479)",all,1,0.040184698
,1552,,811,77,,69.49037947,2,59,,connector,20,"LINESTRING (-111.933182006609 33.41864253553194, -111.9338292 33.4183283)",all,1,0.070668183
,1553,,77,811,,69.49037947,2,59,,connector,20,"LINESTRING (-111.9338292 33.4183283, -111.933182006609 33.41864253553194)",all,1,0.070668183
,1554,,812,0,,176.3625062,2,59,,connector,20,"LINESTRING (-111.9280107978306 33.42603264629295, -111.9275146 33.4245016)",all,1,0.179351701
,1555,,0,812,,176.3625062,2,59,,connector,20,"LINESTRING (-111.9275146 33.4245016, -111.9280107978306 33.42603264629295)",all,1,0.179351701
,1556,,813,181,,76.33488122,2,59,,connector,20,"LINESTRING (-111.9359116754365 33.4222725174122, -111.9366619 33.4219911)",all,1,0.077628693
,1557,,181,813,,76.33488122,2,59,,connector,20,"LINESTRING (-111.9366619 33.4219911, -111.9359116754365 33.4222725174122)",all,1,0.077628693
,1558,,814,181,,28.34052869,2,59,,connector,20,"LINESTRING (-111.9364451928908 33.42217067031444, -111.9366619 33.4219911)",all,1,0.028820877
,1559,,181,814,,28.34052869,2,59,,connector,20,"LINESTRING (-111.9366619 33.4219911, -111.9364451928908 33.42217067031444)",all,1,0.028820877
,1560,,815,334,,29.89250081,2,59,,connector,20,"LINESTRING (-111.9413433821264 33.42670773167578, -111.9412594 33.4264482)",all,1,0.030399153
,1561,,334,815,,29.89250081,2,59,,connector,20,"LINESTRING (-111.9412594 33.4264482, -111.9413433821264 33.42670773167578)",all,1,0.030399153
,1562,,816,217,,64.86360559,2,59,,connector,20,"LINESTRING (-111.9392654810125 33.42295688685839, -111.9399634 33.422988)",all,1,0.065962989
,1563,,217,816,,64.86360559,2,59,,connector,20,"LINESTRING (-111.9399634 33.422988, -111.9392654810125 33.42295688685839)",all,1,0.065962989
,1564,,817,64,,77.63584588,2,59,,connector,20,"LINESTRING (-111.9389077824543 33.42287925914703, -111.9381595 33.4231914)",all,1,0.078951708
,1565,,64,817,,77.63584588,2,59,,connector,20,"LINESTRING (-111.9381595 33.4231914, -111.9389077824543 33.42287925914703)",all,1,0.078951708
,1566,,818,318,,57.60185453,2,59,,connector,20,"LINESTRING (-111.9273485536498 33.41999007748772, -111.9278714 33.4202692)",all,1,0.058578157
,1567,,318,818,,57.60185453,2,59,,connector,20,"LINESTRING (-111.9278714 33.4202692, -111.9273485536498 33.41999007748772)",all,1,0.058578157
,1568,,819,108,,43.76833204,2,59,,connector,20,"LINESTRING (-111.9366946350982 33.4259463619814, -111.9366206 33.4263351)",all,1,0.044510168
,1569,,108,819,,43.76833204,2,59,,connector,20,"LINESTRING (-111.9366206 33.4263351, -111.9366946350982 33.4259463619814)",all,1,0.044510168
,1570,,820,332,,19.32354399,2,59,,connector,20,"LINESTRING (-111.9364624 33.42562950000001, -111.936319 33.4255035)",all,1,0.019651062
,1571,,332,820,,19.32354399,2,59,,connector,20,"LINESTRING (-111.936319 33.4255035, -111.9364624 33.42562950000001)",all,1,0.019651062
,1572,,821,332,,14.11321713,2,59,,connector,20,"LINESTRING (-111.9362882248728 33.42562779715566, -111.936319 33.4255035)",all,1,0.014352424
,1573,,332,821,,14.11321713,2,59,,connector,20,"LINESTRING (-111.936319 33.4255035, -111.9362882248728 33.42562779715566)",all,1,0.014352424
,1574,,822,304,,25.78991945,2,59,,connector,20,"LINESTRING (-111.9360737748811 33.42562879702133, -111.9358356 33.4255093)",all,1,0.026227037
,1575,,304,822,,25.78991945,2,59,,connector,20,"LINESTRING (-111.9358356 33.4255093, -111.9360737748811 33.42562879702133)",all,1,0.026227037
,1576,,823,304,,13.75945256,2,59,,connector,20,"LINESTRING (-111.9358734248463 33.42562894711884, -111.9358356 33.4255093)",all,1,0.013992664
,1577,,304,823,,13.75945256,2,59,,connector,20,"LINESTRING (-111.9358356 33.4255093, -111.9358734248463 33.42562894711884)",all,1,0.013992664
,1578,,824,304,,20.52690681,2,59,,connector,20,"LINESTRING (-111.935666 33.42562779999999, -111.9358356 33.4255093)",all,1,0.02087482
,1579,,304,824,,20.52690681,2,59,,connector,20,"LINESTRING (-111.9358356 33.4255093, -111.935666 33.42562779999999)",all,1,0.02087482
,1580,,825,332,,22.20765309,2,59,,connector,20,"LINESTRING (-111.93634845 33.4257017, -111.936319 33.4255035)",all,1,0.022584054
,1581,,332,825,,22.20765309,2,59,,connector,20,"LINESTRING (-111.936319 33.4255035, -111.93634845 33.4257017)",all,1,0.022584054
,1582,,826,332,,31.61919364,2,59,,connector,20,"LINESTRING (-111.93609 33.42571405, -111.936319 33.4255035)",all,1,0.032155112
,1583,,332,826,,31.61919364,2,59,,connector,20,"LINESTRING (-111.936319 33.4255035, -111.93609 33.42571405)",all,1,0.032155112
,1584,,827,304,,23.62514685,2,59,,connector,20,"LINESTRING (-111.9358664776209 33.42572019737555, -111.9358356 33.4255093)",all,1,0.024025573
,1585,,304,827,,23.62514685,2,59,,connector,20,"LINESTRING (-111.9358356 33.4255093, -111.9358664776209 33.42572019737555)",all,1,0.024025573
,1586,,828,74,,29.26463246,2,59,,connector,20,"LINESTRING (-111.9355867324249 33.42569074932172, -111.9353519 33.4255151)",all,1,0.029760643
,1587,,74,828,,29.26463246,2,59,,connector,20,"LINESTRING (-111.9353519 33.4255151, -111.9355867324249 33.42569074932172)",all,1,0.029760643
,1588,,829,304,,47.65624305,2,59,,connector,20,"LINESTRING (-111.9356033218422 33.42589153261093, -111.9358356 33.4255093)",all,1,0.048463976
,1589,,304,829,,47.65624305,2,59,,connector,20,"LINESTRING (-111.9358356 33.4255093, -111.9356033218422 33.42589153261093)",all,1,0.048463976
,1590,,830,304,,44.74078765,2,59,,connector,20,"LINESTRING (-111.9358560216522 33.4259113024217, -111.9358356 33.4255093)",all,1,0.045499106
,1591,,304,830,,44.74078765,2,59,,connector,20,"LINESTRING (-111.9358356 33.4255093, -111.9358560216522 33.4259113024217)",all,1,0.045499106
,1592,,831,332,,50.1550139,2,59,,connector,20,"LINESTRING (-111.93609715 33.4259148, -111.936319 33.4255035)",all,1,0.051005099
,1593,,332,831,,50.1550139,2,59,,connector,20,"LINESTRING (-111.936319 33.4255035, -111.93609715 33.4259148)",all,1,0.051005099
,1594,,832,332,,43.57052317,2,59,,connector,20,"LINESTRING (-111.93641005 33.4258879, -111.936319 33.4255035)",all,1,0.044309007
,1595,,332,832,,43.57052317,2,59,,connector,20,"LINESTRING (-111.936319 33.4255035, -111.93641005 33.4258879)",all,1,0.044309007
,1596,,833,309,,23.46455127,2,59,,connector,20,"LINESTRING (-111.9318337337419 33.42046224462482, -111.9316969 33.4202848)",all,1,0.023862256
,1597,,309,833,,23.46455127,2,59,,connector,20,"LINESTRING (-111.9316969 33.4202848, -111.9318337337419 33.42046224462482)",all,1,0.023862256
,1598,,834,51,,65.63638087,2,59,,connector,20,"LINESTRING (-111.9404088838856 33.41812656550161, -111.9400362 33.4176249)",all,1,0.066748862
,1599,,51,834,,65.63638087,2,59,,connector,20,"LINESTRING (-111.9400362 33.4176249, -111.9404088838856 33.41812656550161)",all,1,0.066748862
,1600,,835,201,,44.9605629,2,59,,connector,20,"LINESTRING (-111.9402786620085 33.41849943115483, -111.9398502 33.4186881)",all,1,0.045722606
,1601,,201,835,,44.9605629,2,59,,connector,20,"LINESTRING (-111.9398502 33.4186881, -111.9402786620085 33.41849943115483)",all,1,0.045722606
,1602,,836,121,,29.77145385,2,59,,connector,20,"LINESTRING (-111.9402476747562 33.41886009424098, -111.940028 33.4190552)",all,1,0.030276055
,1603,,121,836,,29.77145385,2,59,,connector,20,"LINESTRING (-111.940028 33.4190552, -111.9402476747562 33.41886009424098)",all,1,0.030276055
,1604,,837,201,,34.26135557,2,59,,connector,20,"LINESTRING (-111.9402188 33.41870495, -111.9398502 33.4186881)",all,1,0.034842057
,1605,,201,837,,34.26135557,2,59,,connector,20,"LINESTRING (-111.9398502 33.4186881, -111.9402188 33.41870495)",all,1,0.034842057
,1606,,838,204,,22.8613575,2,59,,connector,20,"LINESTRING (-111.9402227772649 33.41930492593986, -111.9400338 33.4194368)",all,1,0.023248838
,1607,,204,838,,22.8613575,2,59,,connector,20,"LINESTRING (-111.9400338 33.4194368, -111.9402227772649 33.41930492593986)",all,1,0.023248838
,1608,,839,204,,20.84665634,2,59,,connector,20,"LINESTRING (-111.9402507704332 33.419388301318, -111.9400338 33.4194368)",all,1,0.021199989
,1609,,204,839,,20.84665634,2,59,,connector,20,"LINESTRING (-111.9400338 33.4194368, -111.9402507704332 33.419388301318)",all,1,0.021199989
,1610,,840,204,,42.07856366,2,59,,connector,20,"LINESTRING (-111.9404674359589 33.41932633338752, -111.9400338 33.4194368)",all,1,0.04279176
,1611,,204,840,,42.07856366,2,59,,connector,20,"LINESTRING (-111.9400338 33.4194368, -111.9404674359589 33.41932633338752)",all,1,0.04279176
,1612,,841,272,,133.2446029,2,59,,connector,20,"LINESTRING (-111.9302122445295 33.41859608329005, -111.9301745 33.4173982)",all,1,0.135502986
,1613,,272,841,,133.2446029,2,59,,connector,20,"LINESTRING (-111.9301745 33.4173982, -111.9302122445295 33.41859608329005)",all,1,0.135502986
,1614,,842,383,,20.81616873,2,59,,connector,20,"LINESTRING (-111.9179490274776 33.41929899577189, -111.9178 33.4194389)",all,1,0.021168985
,1615,,383,842,,20.81616873,2,59,,connector,20,"LINESTRING (-111.9178 33.4194389, -111.9179490274776 33.41929899577189)",all,1,0.021168985
,1616,,843,236,,48.64122218,2,59,,connector,20,"LINESTRING (-111.9183286177428 33.42161023645856, -111.9181401 33.4220184)",all,1,0.04946565
,1617,,236,843,,48.64122218,2,59,,connector,20,"LINESTRING (-111.9181401 33.4220184, -111.9183286177428 33.42161023645856)",all,1,0.04946565
,1618,,844,335,,76.15898614,2,59,,connector,20,"LINESTRING (-111.9185819415599 33.4213106129827, -111.9192909 33.4209657)",all,1,0.077449816
,1619,,335,844,,76.15898614,2,59,,connector,20,"LINESTRING (-111.9192909 33.4209657, -111.9185819415599 33.4213106129827)",all,1,0.077449816
,1620,,845,236,,72.69911179,2,59,,connector,20,"LINESTRING (-111.9188283048218 33.42170612519966, -111.9181401 33.4220184)",all,1,0.0739313
,1621,,236,845,,72.69911179,2,59,,connector,20,"LINESTRING (-111.9181401 33.4220184, -111.9188283048218 33.42170612519966)",all,1,0.0739313
,1622,,846,236,,83.34350299,2,59,,connector,20,"LINESTRING (-111.9180124886402 33.42127648009834, -111.9181401 33.4220184)",all,1,0.084756105
,1623,,236,846,,83.34350299,2,59,,connector,20,"LINESTRING (-111.9181401 33.4220184, -111.9180124886402 33.42127648009834)",all,1,0.084756105
,1624,,847,310,,160.5712728,2,59,,connector,20,"LINESTRING (-111.9333429983486 33.42335117995214, -111.9339909 33.4220122)",all,1,0.16329282
,1625,,310,847,,160.5712728,2,59,,connector,20,"LINESTRING (-111.9339909 33.4220122, -111.9333429983486 33.42335117995214)",all,1,0.16329282
,1626,,848,90,,147.1930272,2,59,,connector,20,"LINESTRING (-111.9328311535481 33.42316137715027, -111.9312627 33.4233579)",all,1,0.149687824
,1627,,90,848,,147.1930272,2,59,,connector,20,"LINESTRING (-111.9312627 33.4233579, -111.9328311535481 33.42316137715027)",all,1,0.149687824
,1628,,849,90,,109.7080541,2,59,,connector,20,"LINESTRING (-111.9323540908017 33.42297883228502, -111.9312627 33.4233579)",all,1,0.111567513
,1629,,90,849,,109.7080541,2,59,,connector,20,"LINESTRING (-111.9312627 33.4233579, -111.9323540908017 33.42297883228502)",all,1,0.111567513
,1630,,850,236,,59.67083767,2,59,,connector,20,"LINESTRING (-111.9185105866038 33.42245698546252, -111.9181401 33.4220184)",all,1,0.060682208
